Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
e44f438a-601b-30fb-85eb-bfaf8ddcb5ad,HEYWOOD HOSPITAL -,242 GREEN STREET,GARDNER,MA,01440,42.586516,-71.988062,9786323420,0.0,7632
ac8356a5-78f8-3a63-8a1e-59e832fd54e7,NASHOBA VALLEY MEDICAL CENTER,200 GROTON ROAD,AYER,MA,01432,42.562221,-71.58484399999998,9787849000,0.0,12489
db0acede-4abe-3c01-8d03-5c68a190d8c7,SOUTH SHORE HOSPITAL,55 FOGG ROAD,SOUTH WEYMOUTH,MA,02190,42.24158900000001,-71.082651,7813408000,0.0,14698
3d10019f-c88e-3de5-9916-6107b9c0263d,NEWTON-WELLESLEY HOSPITAL,2014 WASHINGTON STREET,NEWTON,MA,02462,42.331876,-71.208402,6172436000,0.0,35671
f4e7709c-02f6-37ca-aeea-8247d74e88e7,WINCHESTER HOSPITAL,41 HIGHLAND AVENUE,WINCHESTER,MA,01890,42.452752,-71.144319,7817299000,0.0,20770
12c9daf5-a29c-36c9-ac55-28972463e566,BETH ISRAEL DEACONESS HOSPITAL-MILTON INC,199 REEDSDALE ROAD,MILTON,MA,02186,42.24158900000001,-71.082651,6176964600,0.0,14135
27379046-608b-32f0-9df7-8c833cf5d11d,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,02115,42.33196,-71.020173,6177325500,0.0,3190
226098a2-6a40-3588-b5bb-db56c3a30a04,GOOD SAMARITAN MEDICAL CENTER,235 NORTH PEARL STREET,BROCKTON,MA,02301,42.082543,-71.024638,5084273000,0.0,21305
b7175ab4-bde5-3848-891b-579bccb77c7c,TUFTS MEDICAL CENTER,800 WASHINGTON STREET,BOSTON,MA,02111,42.33196,-71.020173,6176365000,0.0,2978
d733d4a9-080d-3593-b910-2366e652b7ea,BRIGHAM AND WOMEN'S FAULKNER HOSPITAL,1153 CENTRE STREET,BOSTON,MA,02130,42.33196,-71.020173,6179837000,0.0,4329
3bd5eda0-16da-3ba5-8500-4dfd6ae118b8,NORWOOD HOSPITAL,800 WASHINGTON STREET,NORWOOD,MA,02062,42.18736,-71.195955,5087721000,0.0,16564
d5117822-5756-389d-9547-891a372d580f,FALMOUTH HOSPITAL,67 & 100 TER HEUN DRIVE,FALMOUTH,MA,02540,41.57072,-70.556682,5085485300,0.0,31552
f99c74cc-7d1a-3f95-9a33-4a9357bf2f2a,UMASS MEMORIAL MEDICAL CENTER INC,55 LAKE AVENUE NORTH,WORCESTER,MA,01655,42.269478,-71.807783,5083341000,0.0,8394
6f122869-a856-3d65-8db9-099bf4f5bbb8,LAHEY HOSPITAL & MEDICAL CENTER  BURLINGTON,41 & 45 MALL ROAD,BURLINGTON,MA,01803,42.503227,-71.201713,7817445100,0.0,22849
465de31f-3098-365c-af70-48a071e1f5aa,METROWEST MEDICAL CENTER,115 LINCOLN STREET,FRAMINGHAM,MA,01701,42.307905,-71.436196,5083831000,0.0,22740
1eaf97fa-9de6-38de-a9c4-6efe5dc574be,ST VINCENT HOSPITAL,123 SUMMER STREET,WORCESTER,MA,01608,42.269478,-71.807783,5083635000,0.0,8840
80e919cc-df1a-3838-b75e-541564a286e5,NANTUCKET COTTAGE HOSPITAL,57 PROSPECT STREET,NANTUCKET,MA,02554,41.293416,-70.10216899999999,5082281200,0.0,12608
8e00f524-3a5f-313e-9542-378dfc61193f,MARTHA'S VINEYARD HOSPITAL INC,ONE HOSPITAL ROAD  FIRST FL  WING 5   PO BOX 1477,OAK BLUFFS,MA,02557,41.45716,-70.556101,5086930410,0.0,2308
56e0b3b3-4fac-3776-8fc9-7b465eb2fc17,FAIRVIEW HOSPITAL,29 LEWIS AVENUE,GREAT BARRINGTON,MA,01230,42.19397,-73.361473,4135280790,0.0,5295
161a799c-4894-36f6-8ca7-2a71c8107f79,ATHOL MEMORIAL HOSPITAL,2033 MAIN STREET,ATHOL,MA,01331,42.593384,-72.230228,9782493511,0.0,3323
956ccb85-bea0-30f9-af48-52f5dd95ff72,FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER,30 WARREN STREET,BRIGHTON,MA,02135,42.33196,-71.020173,6172543800,0.0,3669
d7b11827-25f2-350b-bcd8-939fc59851b0,BOSTON CHILDREN'S HOSPITAL,300 LONGWOOD AVENUE,BOSTON,MA,02115,42.33196,-71.020173,6177356000,0.0,3218
5103c940-0c08-392f-95cd-446e0cea042a,SHRINERS' HOSPITAL FOR CHILDREN (THE),516 CAREW STREET,SPRINGFIELD,MA,01104,42.115454,-72.539978,4137872000,0.0,11264
ff9863d3-3fa3-3861-900e-f00148f5d9c2,SHRINERS' HOSPITAL FOR CHILDREN - BOSTON  THE,51 BLOSSOM STREET,BOSTON,MA,02114,42.33196,-71.020173,6177223000,0.0,3057
72a10c1a-ee7c-3a01-97b1-33f63244c13e,Edith Nourse Rogers Memorial Veterans Hospital (Bedford VA),200 Springs Rd.,Bedford,MA,01730,42.503376,-71.272644,781-687-2000,0.0,2649
1bd44727-a8e3-322d-9c14-a5c529d6ce6d,VA Boston Healthcare System  Brockton Campus,940 Belmont Street,Brockton,MA,02301,42.065655,-71.05398,508-583-4500 Or 508-583-4500,0.0,2285
be4c63f3-8d38-3fa9-a183-62045b5c85f6,VA Boston Healthcare System  Jamaica Plain Campus,150 South Huntington Avenue,Jamaica Plain,MA,02130,42.32809,-71.11076,617-232-9500,0.0,9748
a7500efb-720b-3e44-990a-0c3edc5a3990,VA Boston Healthcare System  West Roxbury Campus,1400 VFW Parkway,West Roxbury,MA,02132,42.2793,-71.1657,617-323-7700,0.0,4592
ae67223f-808e-33d3-a83e-066deebf35ed,VA Central Western Massachusetts Healthcare System,421 North Main Street,Leeds,MA,01053,42.345066,-72.68291,413-584-4040,0.0,4465
05462bf2-25d4-3ecd-afdf-bb3e1140929a,Causeway OPC,251 Causeway St.,Boston,MA,02114,42.3665,-71.05931,800-865-3384,0.0,6061
5573d6f9-681b-3f8f-9264-2da0fec29b1e,Lowell Veterans Community Care Center,130 Marshall Road,Lowell,MA,01852,42.62101,-71.31481,978-671-9000,0.0,893
5259a506-b80b-3ed5-9c30-83188eabf33e,Fitchburg Outpatient Clinic,881 Main Street,Fitchburg,MA,01420,42.586487,-71.80521,978-342-9781 Or 978-342-9781,0.0,8126
53b25c4b-e95f-3dd1-8e69-d427cdd83631,Framingham Outpatient Clinic,61 Lincoln Street  Suite 112,Framingham,MA,01702,42.28348,-71.41845,800-865-3384,0.0,5805
f95eebbf-70d7-385e-8e4c-748c79c6d644,Gloucester Community Based Outpatient Clinic (CBOC),199 Main Street,Gloucester,MA,01930,42.613102,-70.66085,800-838-6331,0.0,787
c1c0c43e-ca87-3ee5-9549-be3f28afde81,Greenfield Outpatient Clinic,143 Munson Street,Greenfield,MA,01301,42.580627,-72.623634,413-773-8428 Or 413-773-8428,0.0,194
e0c85f99-d520-3f26-8dcd-cfbf172afc5a,Haverhill Community Based Outpatient Clinic (CBOC),108 Merrimack St.,Haverhill,MA,01830,42.77449,-71.07901,800-838-6331,0.0,1956
ed146054-9dd5-3f0b-83df-d29d983039c3,Hyannis Outpatient Clinic,233 Stevens St,Hyannis,MA,02601,41.651745,-70.294235,508-771-3190,0.0,17287
3490b118-b33a-38e3-b763-f6f8f0039d6b,Lowell Outpatient Clinic,130 Marshall Road,Lowell,MA,01852,42.62101,-71.31481,800-865-3384,0.0,326
8881e3ee-e915-31b3-867f-8e2fbe41e887,Lynn Community Based Outpatient Clinic (CBOC),225 Boston Road  Suite 107,Lynn,MA,01904,42.470093,-70.95994,800-838-6331,0.0,7315
0b78995f-8b45-34d3-969d-afcc456bb1c7,New Bedford Outpatient Clinic,175 Elm Street,New Bedford,MA,02740,41.635937,-70.92991,508-994-0217,0.0,4610
de7eebed-6d89-3e62-b8d3-59d80c664399,Pittsfield Outpatient Clinic,73 Eagle Street,Pittsfield,MA,01201,42.451427,-73.25195,413-499-2672 Or 413-499-2672,0.0,2047
cb72194a-b1fd-3089-afb6-cb8bb61f4f9c,Plymouth Outreach Clinic,116 Long Pond Road,Plymouth,MA,02360,41.924313,-70.656654,800-865-3384,0.0,10998
18f774ab-db01-37ba-95c4-44c4eab47089,Quincy Outpatient Clinic,110 West Squantum Street,Quincy,MA,02169,42.272617,-71.03133,800-865-3384,0.0,3189
37eb7694-de8f-3407-b95f-1a6a31fb0f6a,Springfield Outpatient Clinic,25 Bond Street,Springfield,MA,01104,42.110065,-72.60007,413-731-6000 Or 413-731-6000,0.0,15113
d311e70d-86e7-3c03-b115-53892bcf7ef1,Worcester Outpatient Clinic,605 Lincoln Street,Worcester,MA,01605,42.297756,-71.766815,508-856-0104 Or 508-856-0104,0.0,943
7b50426f-b50b-3d7c-ab22-04a0e1632ac8,Boston Vet Center,7 Drydock Ave  Suite 2070,Boston,MA,02210,42.34461,-71.03728,857-203-6461,0.0,1558
3fbe3da9-8e41-3118-a253-7e2d1b46480f,Brockton Vet Center,1041L Pearl St.,Brockton,MA,02301,42.055134,-71.06661,508-580-2730 Or 508-580-2730,0.0,10429
515117f0-f62e-36da-90e9-a004b40b2260,Cape Cod Vet Center,474 West Main Street,Hyannis,MA,02601,41.650307,-70.313515,508-778-0124 Or 508-778-0124,0.0,5436
5b7aa5b4-aa6f-3acc-bd96-01ce774cb614,Lowell Vet Center,10 George Street  Gateway Center,Lowell,MA,01852,42.642513,-71.3062,978-453-1151,0.0,2459
7c530dcd-43f3-3f87-b41b-9f704205e0f8,New Bedford Vet Center,73 Huttleton Ave.  Unit 2,Fairhaven,MA,02719,41.6318,-70.8801,508-999-6920 Or 508-999-6920,0.0,670
78dbf052-6958-3c67-af45-b5a450b70fe4,Springfield Vet Center,95 Ashley Avenue  Suite A,West Springfield,MA,01089,42.139397,-72.62382,413-737-5167 Or 413-737-5167,0.0,2647
3a2242e0-de37-303b-bdfc-e160c7eae518,Worcester Vet Center,255 Park Ave Suite # 900,Worcester,MA,01609,42.265556,-71.818665,508-753-7902,0.0,4638
05f449e8-89fc-3204-ac89-2416cc734431,PCP61,124 HARVARD ST,BROOKLINE,MA,02446-6499,42.323853,-71.142003,617-285-3777,0.0,128
407cd4c0-2400-3d27-a481-730572048a69,PCP77,120 S ST,PITTSFIELD,MA,01201-6110,42.451840000000004,-73.260685,413-499-0100,0.0,74
d5f4875f-6df2-32a8-a01b-47267f47fc49,TERRI PEREIRA,221 BOSTON POST RD,MARLBORO,MA,01752-3586,42.349617,-71.547214,508-481-5519,0.0,414
b7dc82e4-3595-391b-a897-495dd7e5cf38,PCP103,99 WALNUT ST,SAUGUS,MA,01906-1980,42.468432,-71.01394599999999,978-631-9010,0.0,65
99def67e-aa4e-3b59-94df-81e2163d0d1a,PCP111,26 BRIGHTON ST,BELMONT,MA,02478-4043,42.395317,-71.180284,617-484-4068,0.0,46
74e00d14-2bbf-3cf3-ae7a-71077abf5f3c,PCP148,175 ELM ST,SALISBURY,MA,01952-1828,42.844794,-70.841499,978-828-2053,0.0,144
56e5df56-f45d-3a4d-918c-06306be9cb05,PCP214,565 TURNPIKE ST,NORTH ANDOVER,MA,01845-5936,42.673909,-71.091334,978-686-5013,0.0,43
d20a58ab-d617-309a-8ffe-c0a490c207d1,PCP236,48 N PLEASANT ST,AMHERST,MA,01002-1758,42.363534,-72.50729100000001,413-256-6196,0.0,55
79e14b44-8026-3599-b8ac-14813879825e,PCP297,307 MILL ST,HOLLISTON,MA,01746-1041,42.195951,-71.45343000000001,508-429-1905,0.0,105
2f5422eb-ec1b-3559-9119-ee754943fbf9,PCP353,25 BREAKWATER RD,BREWSTER,MA,02631-1311,41.747513,-70.066223,508-896-4400,0.0,134
6725cc67-119b-38a5-9fc8-c104c2b7f993,PCP364,1010 MAIN ST,HOLDEN,MA,01520-1237,42.355801,-71.862574,508-829-9955,0.0,113
3869570c-15ab-3200-8742-36d56a1c79da,JEFFREY C. SACKS DMD MS PC,200 BOYLSTON ST,CHESTNUT HILL,MA,02467-2008,42.331876,-71.208402,617-731-8888,0.0,16
afd3cc52-80df-3798-9712-bf81f45ba615,PCP501,93 UNION ST,NEWTON,MA,02459-2241,42.331876,-71.208402,617-964-0030,0.0,28
cb60ed4c-0edb-3595-b0e3-897f1a2b917f,PCP523,275 TURNPIKE ST,CANTON,MA,02021-2353,42.175737,-71.125385,781-821-1626,0.0,62
dd7305b8-adee-34b8-81b5-f14fe05784e4,PCP529,10 PHOENIX ROW,HAVERHILL,MA,01832-5734,42.782945,-71.087436,978-521-1038,0.0,91
f0268df7-588d-3e55-bab9-e29862a3be00,PCP532,73 CENTRAL ST,WEST BOYLSTON,MA,01583-1418,42.369417,-71.785036,508-835-2271,0.0,323
b226e653-050e-3ca6-8917-532c52d53ee2,PCP659,328 BROADWAY,CAMBRIDGE,MA,02139-1840,42.376043,-71.11868,617-547-7537,0.0,28
de1376c4-8f27-37ed-85da-6986458442f2,PCP661,28 GREEN ST,NEWBURY,MA,01951-1721,42.770406,-70.872417,978-463-0463,0.0,243
cb53b46b-285e-3943-89b7-7c7e28a6a965,PCP693,8 GRANITE STATE CT,BREWSTER,MA,02631-2127,41.747513,-70.066223,508-255-3160,0.0,28
5dfdecd4-708a-3e0d-8742-85cf8ad2d7b4,PCP714,51 WINCHESTER ST,NEWTON,MA,02461-1704,42.331876,-71.208402,617-823-8978,0.0,65
42dbb384-2679-3aee-ba36-c873b5b2b6a7,PCP721,555 TURNPIKE ST,NORTH ANDOVER,MA,01845-5935,42.673909,-71.091334,978-691-4343,0.0,135
74ca5d2d-64c4-3c28-aceb-3096a2c7c37a,PCP740,33 POND AVE,BROOKLINE,MA,02445-7163,42.323853,-71.142003,617-739-1812,0.0,28
a1faaa8a-237f-32aa-a877-8cd26f1fdc21,PCP762,1051 BEACON ST,BROOKLINE,MA,02446-5622,42.323853,-71.142003,617-730-9595,0.0,28
438286b4-bcc2-3608-9a7c-4a1ec9bdb277,THAYER CHIROPRACTIC CENTER,955 MAIN ST,WINCHESTER,MA,01890-4303,42.452752000000004,-71.144319,781-729-3870,0.0,31
2ec96574-f15a-3b94-9f68-e33a98b9a29d,PCP849,401 BEACON ST,CHESTNUT HILL,MA,02467-1102,42.331876,-71.208402,617-244-3315,0.0,22
7ae92f6b-21d5-3e24-8265-d69bd2b9b4ca,PCP856,43 PENNYWISE PATH,EDGARTOWN,MA,02539-7031,41.37295,-70.482349,508-627-7984,0.0,74
73261f58-9c5a-3dae-833a-92148d5b7072,PCP876,202 BURLINGTON RD,BEDFORD,MA,01730-1407,42.499295000000004,-71.281889,781-271-8811,0.0,188
3ef2ad01-b3bb-332e-bd65-1607504c44cc,PCP883,1105 MASSACHUSETTS AVE,CAMBRIDGE,MA,02138-5207,42.376043,-71.11868,617-354-4600,0.0,71
c71b657c-58b7-33bf-8637-c0e102faf337,PCP895,182 MAIN ST,WATERTOWN,MA,02472-4409,42.369451,-71.177925,617-564-0656,0.0,350
e1053175-7c18-3f57-9814-3e77d8080c14,PCP905,866 MAIN RD,WESTPORT,MA,02790-4311,41.579794,-71.081822,508-636-7569,0.0,101
d49e6f3e-feab-38e0-adeb-6d0cc8a92c5e,PCP920,591 N AVE,WAKEFIELD,MA,01880-1648,42.50436,-71.064061,781-224-9884,0.0,173
bc1469ec-a5f4-3102-93c6-8f7a991fb161,PCP928,1842 BEACON ST,BROOKLINE,MA,02445-1900,42.323853,-71.142003,781-690-1317,0.0,107
306fcf64-2582-3906-9311-9cc169d058c5,PCP951,BEACON COUNSELING AND CONSULTATION,BRADFORD,MA,01835-7237,42.782945,-71.087436,978-373-15162,0.0,51
eee23eb7-a476-37b0-9811-d57740145867,PCP1085,102 BRIDGE RD,SALISBURY,MA,01952-2410,42.844794,-70.841499,978-462-3287,0.0,38
71b6fd75-d5ca-3f0a-a81e-1fc098c63ba2,PCP1090,173 MOUNT AUBURN ST,WATERTOWN,MA,02472-4005,42.369451,-71.177925,617-926-8086,0.0,61
390aca0e-45e1-3d47-b615-1aef27abcadf,INDEPENDENT EYE CARE INC,253 BOSTON ST,TOPSFIELD,MA,01983-2215,42.641379,-70.94344,978-887-0068,0.0,39
896d517f-a56a-3770-a32e-15bbd57d36cb,PCP1142,157 COLUMBIA DR,AMHERST,MA,01002-3107,42.363534,-72.50729100000001,413-348-9367,0.0,39
28f61c08-cdd0-3c54-917c-b248f80b7f74,PCP1215,125 HIGH ST,TAUNTON,MA,02780-3529,41.903324,-71.094987,508-823-0304,0.0,35
7d1c9185-6194-3fca-8c56-1e2d5ac7ee71,PCP1221,234 RUSSELL ST,HADLEY,MA,01035-3534,42.356491,-72.568632,413-320-3644,0.0,85
8cc53527-a986-359d-9c23-ad6325458765,PCP1243,194 REAR MAIN ST,AMESBURY,MA,01913-3609,42.851284,-70.955837,978-834-0120,0.0,219
a18c0b4e-0ef2-3799-97eb-6f72fff79a20,CANTON DALE CHIROPRACTIC  INC.,351 TURNPIKE ST,CANTON,MA,02021-3459,42.175737,-71.125385,781-821-0072,0.0,57
2fc2b347-cb6b-3e5e-9755-c8d08692e526,PCP1309,533 MAIN ST,MELROSE,MA,02176-3858,42.455723,-71.05901899999999,781-526-0992,0.0,120
8b4fe11a-5235-3649-81fa-b155afee498d,PCP1329,247 NORTHAMPTON ST,EASTHAMPTON,MA,01027-1052,42.265435,-72.670813,413-584-6004,0.0,57
fc0bcb63-569b-3658-aa03-71cf89aea64e,PCP1336,563 BROADWAY,EVERETT,MA,02149-3749,42.405938,-71.054649,617-389-0013,0.0,79
c3c871ec-0844-3052-95d2-893c6fb54b65,PCP1435,36 WOBURN ST,READING,MA,01867-2903,42.535183,-71.105423,781-942-2612,0.0,120
dd1f04b3-54cd-3ff0-96e3-a9aec2078301,PCP1444,5 E MAIN ST,MERRIMAC,MA,01860-2005,42.838603000000006,-71.011997,978-346-4450,0.0,785
b0bc9a3f-9875-3126-913f-1e1c1a01eb16,PCP1470,1 BRANCH ST,METHUEN,MA,01844-1923,42.742751,-71.178588,978-984-5748,0.0,32
7e9bc9cf-29f1-3e03-b7e1-b70da9859c2b,PCP1477,52 PEARL ST,SPRINGFIELD,MA,01105-1720,42.115454,-72.539978,413-427-2985,0.0,69
180c8932-47f1-3bf1-9aed-12c9013c2286,PCP1498,840 MEMORIAL DR,CAMBRIDGE,MA,02139-3771,42.376043,-71.11868,617-492-7083,0.0,65
f6b3bda6-02ee-37cc-8c1f-8fa554e5577a,PCP1501,361 MASSACHUSETTS AVE,ARLINGTON,MA,02474-6719,42.418721999999995,-71.163912,781-363-1804,0.0,104
277aea7a-ec5f-3dfc-b430-e5e68f599033,PCP1555,22 MILL ST,ARLINGTON,MA,02476-4744,42.418721999999995,-71.163912,781-643-9266,0.0,133
1eba288d-d984-390d-b51f-d4fd7da8b8b6,PCP1638,1180 BEACON ST,BROOKLINE,MA,02446-3806,42.323853,-71.142003,617-277-2600,0.0,134
46d76f18-28be-3225-9d6c-8f9a424775eb,ACTIVE MOTION PHYSICAL THERAPY,414 MAIN ST,WAKEFIELD,MA,01880-3018,42.50436,-71.064061,781-245-0055,0.0,69
fb2bf7e7-4bba-3320-bfb4-6b1fc57a0670,PCP1702,1371 BEACON ST,BROOKLINE,MA,02446-4965,42.323853,-71.142003,617-232-2435,0.0,67
51ca6e5b-854a-3935-b829-7b5200e3b4c4,PCP1716,1419 BEACON ST,BROOKLINE,MA,02446-4808,42.323853,-71.142003,617-738-7800,0.0,91
7a90ea23-6a9c-3bd0-a62a-a462adbeee60,PCP1742,132 FRONT ST,SCITUATE,MA,02066-1386,42.205062,-70.74297800000001,781-545-1008,0.0,14
3417f72c-36d3-3e9d-b28e-9f7a165c3ed8,PREMIUM EYE CARE  PC,738 HIGH ST,WESTWOOD,MA,02090-2503,42.219645,-71.216768,781-329-5454,0.0,87
1dc3e5ea-c4e5-3921-8091-f93f95e6b114,PCP1847,54 NONSET PATH,ACTON,MA,01720-4720,42.483953,-71.43849499999999,978-413-9445,0.0,95
